club_id,season,team_emb_0,team_emb_1,team_emb_2,team_emb_3,team_emb_4,team_emb_5,team_emb_6,team_emb_7,team_emb_8,team_emb_9,team_emb_10,team_emb_11,team_emb_12,team_emb_13,team_emb_14,team_emb_15
862,2020,-5.637963,0.16046113,0.9742131,2.7107346,2.4578538,-1.5016443,-0.7206714,1.0432782,-1.7503794,2.870374,-2.401383,-0.9671193,0.51763177,1.0661932,-2.547236,4.6480327
865,2012,-2.8612866,3.226045,3.1793633,0.5504696,-2.3641863,0.21160004,0.24743614,-0.54275244,-3.1216865,1.6283789,2.3352337,1.9381288,0.3325797,3.3624296,-1.3984553,3.764972
865,2013,-1.6530423,0.12464124,1.2529198,0.8511776,-0.89266276,-0.41803244,1.1444426,1.5149372,-0.4494849,1.1795088,0.42302614,-0.56803495,0.794816,1.4749799,-2.6064427,0.6424513
865,2014,-2.0879834,2.2944703,3.438388,-0.02427394,-0.123856306,-0.8857745,1.3375236,0.39725417,-1.4193611,0.89417183,0.12413946,-0.5396908,1.4233745,1.4619284,-2.519395,0.09647635
865,2015,-4.383125,3.8485339,1.1402401,-0.35585162,-3.1674337,-1.7113801,3.805206,-0.86704856,-3.2091548,2.1544802,1.9433807,-1.4091388,-0.6112717,3.4874785,-3.4898968,3.367543
865,2016,-3.0331798,3.446944,2.0548778,0.451877,-0.88969105,-1.6081698,2.4030383,-0.13371915,-1.5771013,0.6994276,0.14645709,-1.0145749,0.99508786,1.9841759,-3.1404042,1.0132041
865,2017,-3.8581662,4.3003798,1.682367,1.7557285,-0.65762496,-1.3896681,1.584337,-1.5908473,-2.0225034,0.6531788,0.15893503,-0.3279098,0.8718989,3.1649785,-3.2577915,0.48616683
865,2018,-3.1382592,3.3207388,2.532532,1.4280368,-0.18392518,-1.0593191,0.89662844,-1.1298236,-1.953488,0.5237055,0.42912227,0.14966735,1.1880049,2.6068926,-2.721104,-0.054522406
865,2019,-2.1154816,1.863812,3.0039937,0.16763474,-0.009728309,-0.44102427,1.2324262,0.5552969,-0.9962633,0.7333703,-0.29011977,-0.669612,1.2550441,1.2085613,-2.4811907,-0.031738598
865,2020,-3.406501,2.4617863,2.6922245,-0.8858162,-2.0010955,-0.5810161,2.283251,-0.34305403,-2.592769,2.026257,1.976312,-0.7660235,-0.40111527,2.4168556,-2.3106887,2.3927317
865,2021,-3.2439816,3.3690484,1.5136527,1.9280717,-0.84510505,-1.5752027,1.4701295,-1.0914307,-1.9030755,0.55764925,0.370722,0.15261346,1.1762669,2.643198,-3.23461,0.33230832
865,2022,-2.6708305,2.817975,1.8461807,2.3793173,-0.91046673,-1.2940531,1.5377196,-1.368528,-1.5625122,0.26752517,1.0152336,0.43548098,0.87125945,2.0059607,-2.2098336,0.5657377
865,2023,-2.7424376,3.0636768,2.8720806,0.96797955,-0.15746336,-0.5170423,1.330377,-1.2526175,-1.3399199,0.5353348,0.00020867214,-0.38367477,0.886513,2.172744,-2.28696,0.3943277
865,2024,-3.3949623,4.281194,1.8382821,1.4873166,-1.0961561,-1.537313,2.610741,-1.7463263,-1.7416236,0.55557334,-0.2232512,-0.6492282,0.9765934,2.6342876,-3.3846304,0.928305
868,2018,-2.672646,0.21539588,2.1841714,2.122698,-1.660011,-0.53393996,0.6428174,1.3853037,-2.0063667,1.1074903,1.4859667,-1.4003874,2.1428404,0.7234598,-3.6660178,2.1585991
868,2019,-2.4300458,0.07984856,2.119106,2.1793728,-2.1491773,-1.0561831,0.9062004,1.560261,-2.3320708,1.2567344,1.8419207,-1.0939806,2.4595542,0.8144814,-3.890768,2.2375104
868,2020,-2.4856622,0.035895992,2.0181513,2.1371298,-2.4993806,-1.1859533,1.0896398,1.687056,-2.6352777,1.5001667,1.9491104,-1.1085869,2.6547344,1.32665,-4.151007,2.175829
868,2022,-2.5581114,0.10159535,2.0824351,2.1154234,-2.2550488,-0.9619241,0.95455045,1.6018798,-2.461743,1.4358916,1.7625453,-1.2174301,2.5190322,1.2194482,-4.0460615,2.135595
868,2023,-2.6123526,0.022767328,1.9302533,2.1846304,-2.4181106,-1.1151757,1.0331441,1.6759948,-2.5855083,1.2562197,2.0369833,-1.1996673,2.5384488,1.292339,-4.007757,2.2305586
873,2012,-1.236721,1.5854743,0.8157486,2.5937629,0.39163154,0.80159795,-1.9674636,0.67296,-2.5347078,-0.32981116,0.2853107,0.30265194,3.0782297,-0.5301667,-0.94539404,2.4702039
873,2013,-1.2759115,0.08484345,0.47744223,0.7156314,-0.90351236,-0.16338786,0.81586933,1.094393,-2.6648352,1.2221646,1.1144136,-1.6854444,2.5511503,-0.18843824,-2.1168303,0.8290958
873,2014,-1.2724669,0.23985867,0.38477686,2.4094453,-1.1140661,0.06257698,0.29759356,-0.6290455,-2.9622068,0.6964767,1.6732571,-0.7888137,2.4403818,0.36437583,-1.4708601,0.21783055
873,2015,-1.2908405,0.07047245,0.43117744,0.6820209,-1.0587847,-0.20640281,0.89423823,1.1233875,-2.7943494,1.3510802,1.2000718,-1.7101779,2.5891414,0.04991042,-2.201387,0.8413546
873,2016,-1.1957953,0.07183202,0.48610726,0.66232747,-0.94380814,-0.14379564,0.7193178,1.0864495,-2.6311681,1.4337153,1.2406138,-1.7139094,2.3914504,-0.055962447,-2.0756617,0.97584116
873,2017,-1.0592287,0.09895911,0.48627993,1.5983343,-0.91388655,0.017879788,0.42584935,-0.12780255,-2.6498685,0.73098755,1.4160048,-1.2071548,2.3852518,0.10150203,-1.6471169,0.7681115
873,2018,-1.2841667,0.25621653,0.39862233,2.3919177,-1.1401912,0.07924807,0.34252498,-0.6165308,-2.9958072,0.7503443,1.6127063,-0.79274726,2.493354,0.40868384,-1.521475,0.17046285
873,2019,-1.22152,0.060694665,0.45723015,0.734778,-0.90284896,-0.23843086,0.788036,1.0873256,-2.632395,1.1428059,1.2215517,-1.6503803,2.498526,-0.3096953,-2.064292,0.89795077
873,2020,-0.67793065,1.4020351,0.7694338,2.1569943,-1.6582937,0.5943509,-0.8128351,0.50571424,-3.162981,0.92116344,0.69451475,0.451673,3.477564,0.8905139,-1.4638448,2.1734996
873,2021,-1.3437711,0.2087811,0.28367504,2.4280689,-1.2080708,0.0035558678,0.35166606,-0.6016376,-3.0638847,0.6374607,1.7883595,-0.8149765,2.4556746,0.51428837,-1.4998266,0.21785049
873,2022,-1.2555428,0.05965211,0.41071287,0.703535,-0.9789367,-0.20664704,0.7769558,1.1016941,-2.6798928,1.2546861,1.3091028,-1.7255747,2.4336052,-0.08492242,-2.0770326,0.9462822
873,2023,-1.3094335,0.092046894,0.4265976,0.6601027,-0.90320563,-0.045162108,0.6833412,1.0895607,-2.6201572,1.3704358,1.2410069,-1.8198658,2.322875,0.05148377,-2.0407643,0.97323424
873,2024,-1.7091534,0.20658045,0.27783623,0.4088503,-0.6644695,-0.064655185,0.3965592,1.5489005,-2.7765071,1.3440087,1.1727275,-2.0190933,2.3535852,0.24865742,-2.3014815,0.8880148
897,2012,-1.144033,1.8513973,1.425664,3.0609245,-2.572147,0.28364962,-1.0142478,0.88239884,-2.2770593,0.52057385,0.9129358,1.0979114,2.5074537,1.3334719,-2.0277402,2.7468388
897,2013,-4.8553367,0.6314938,-0.37467402,1.8409005,3.272793,-0.5192726,-1.607297,0.54430276,-2.307697,3.1137652,-2.1779704,-1.7108169,0.9761502,0.87632364,-3.3508046,3.5648532
897,2014,-1.2794803,0.30945957,1.0583807,1.6838181,-2.1550965,-0.59967434,0.6944553,1.5601636,-1.6582794,0.72402453,1.5029595,-1.1633253,1.7549727,-0.120780215,-2.71515,1.2294666
897,2015,-1.3392627,0.3156817,1.0259575,1.6504223,-2.210607,-0.551581,0.70348746,1.5816284,-1.7153507,0.8281343,1.4999882,-1.2279788,1.7511653,0.09740151,-2.771824,1.21287
897,2016,-1.3499991,0.31506535,1.0202143,1.6526762,-2.2119029,-0.54922825,0.70554256,1.5835323,-1.7194254,0.8168287,1.5027021,-1.2337648,1.7517916,0.104847476,-2.7711658,1.2110156
897,2017,-1.1187918,0.32151896,1.1336113,1.6330218,-2.1260376,-0.6044716,0.634642,1.5266205,-1.5832998,0.94494253,1.4758868,-1.1016325,1.6972979,-0.1849339,-2.7105134,1.2849733
897,2018,-2.0191972,1.7945061,1.1812894,3.4459655,-0.4829074,0.59268564,-1.8250266,0.4519647,-1.5906227,-0.33506766,-0.08508365,0.685257,2.2156246,0.14003895,-1.5870394,3.1764903
897,2019,-4.074732,0.3415373,0.10399843,1.9385712,1.774576,0.18762435,-0.49201104,0.79222393,-1.6404107,2.1818585,-1.0726262,-2.2634525,0.9279143,0.15067333,-2.7695456,2.4214425
897,2020,-2.9979858,0.076871306,0.9544108,1.6445625,0.33690703,0.11139342,0.3354933,0.8934956,-1.4493848,0.4790897,-0.16461264,-1.8784606,1.4307921,-1.0474069,-2.9838338,1.2075589
897,2021,-3.2208543,0.28370926,0.6557903,1.7614233,0.8656906,0.10626678,-0.18949968,0.8029573,-1.281992,1.3594062,-0.46635544,-2.0883946,1.1281165,-0.5095387,-2.8331964,1.7355168
897,2022,-2.5074797,-0.060675174,0.9865594,1.8985751,0.36816454,-0.62497526,0.19369732,1.032019,-1.3806173,0.4563122,0.3065787,-1.2792648,1.498015,-1.8621556,-2.6833186,1.9828376
897,2023,-3.3283753,0.28360647,0.5774401,1.7659211,0.80013454,0.27528894,-0.14010012,0.78335065,-1.3228941,1.1850077,-0.37448007,-2.2307758,1.0707422,-0.37960488,-2.783225,1.6927582
897,2024,-2.3903496,-0.24382037,0.9432918,1.9136609,0.32181174,-0.26093435,-0.048517622,0.23759064,-1.4642437,-0.44500276,0.4617592,-1.1940106,1.407561,-1.3643426,-2.5301337,2.0633025
899,2012,-0.43238643,2.036766,-1.0060782,1.427388,0.37630868,0.46215028,-1.0049747,0.41355172,-1.1829336,-0.021710686,-0.74702024,1.889225,1.1425391,0.45516944,-0.014207087,1.1632465
899,2013,-1.2546124,1.352749,-0.9810913,-0.17449422,1.8964072,0.765929,0.66286975,0.46417186,-1.1915181,0.4043016,-0.3104666,-0.5227381,0.41715586,-0.3521392,-0.90055907,-0.55436426
899,2014,-0.8318967,1.15488,-1.1656798,0.13774627,1.6246457,0.057710093,0.72175825,0.6448509,-1.365989,0.2180443,0.079263166,0.078577176,0.40867242,-0.9403505,-0.6208637,0.10832971
899,2015,-1.2617729,1.2309383,-1.0846366,0.23614703,1.9384738,0.07900514,-0.38659948,-0.15008184,-1.2083385,0.31864536,-0.6411294,0.17337415,0.56224644,0.41833633,-1.2260205,-0.74496704
899,2016,-0.5448864,1.2138456,-0.97058517,0.04667176,1.605923,0.028897133,0.8374963,0.6031913,-1.2969117,-0.020162618,0.2886324,0.25546238,0.5887285,-1.3196304,-0.7177164,-0.05973583
899,2017,-0.3448451,2.0666873,-0.8985028,1.3964294,0.43547094,0.38355222,-1.0159491,0.39383733,-1.1837059,-0.119044796,-0.7126659,2.0691264,1.2571794,0.20909283,-0.051481105,1.1107445
899,2018,-1.3818365,1.40406,-1.230442,1.0750387,1.7094283,-0.1048938,-0.5389626,-0.5541241,-1.3434068,0.33607098,-0.28358918,0.72318625,0.3818606,0.2780517,-0.9597578,-1.0005461
899,2019,-0.93023884,1.2394283,-1.134357,0.34484136,1.880561,0.014299657,-0.33677387,-0.16041204,-1.159345,-0.20872079,-0.053297274,0.25787753,0.4722103,-0.015926749,-1.0727317,-0.60431266
899,2020,-0.6975629,0.9914235,-1.2538109,0.9171679,1.7313172,-0.1859705,0.35109383,-0.38926926,-1.3461779,-0.09915324,-0.05521246,0.7160833,0.31308803,-0.7760273,-0.3796025,-0.07833724
899,2021,-1.0307378,1.3660202,-0.82345206,-0.21663277,1.8953396,0.56908864,0.6923647,0.5009942,-1.0820165,0.54724604,-0.37327415,-0.15919524,0.51910543,-0.6295456,-0.9434922,-0.571424
899,2022,-1.6519995,1.7184037,-0.9836655,0.18405461,1.7887015,0.43841332,0.022588842,0.3960947,-1.3676946,0.93413264,-0.4683181,-0.03181706,0.52920914,0.1309814,-1.3210567,-1.134497
899,2023,-1.0005682,1.3158109,-0.86543113,-0.18568651,1.7311844,0.45062032,0.7145927,0.50409913,-1.1108712,0.6924102,-0.4668852,-0.16216493,0.5185763,-0.4535819,-0.9523821,-0.54904586
899,2024,-1.3039483,1.2465501,-1.1596487,0.3675462,2.0498447,-0.2999654,-0.39372444,-0.061075293,-1.4035506,0.6042113,-0.9320153,0.61713344,0.58977014,0.27263337,-1.1724302,-0.4505575
903,2012,-0.84145373,1.4753001,0.637786,2.0731678,-1.8147124,0.70049816,-0.65785944,0.5496288,-3.3289373,1.0428795,0.6771222,0.27901784,3.5023382,1.2596349,-1.5882132,2.0688694
903,2013,-1.0137414,0.8286599,1.1097884,1.477677,-0.8089317,-0.41579837,0.70275956,-0.4034726,-3.1379201,0.4755067,1.6219541,-1.0265117,2.6842577,-0.12786841,-1.6577638,0.6458297
903,2014,-2.7632535,0.14969054,0.3223365,1.574514,1.4707401,1.0692904,-0.54773223,-0.15149894,-2.3676755,0.4112764,0.047523767,-1.9549611,1.9173812,-0.026773144,-1.7275125,0.52524996
903,2015,-2.4513366,0.13899367,0.43601564,1.5230275,1.1926421,0.9602918,-0.5184791,-0.17410219,-2.3334816,0.6231005,0.13162903,-1.7889848,1.9297274,-0.09310782,-1.7197274,0.57694745
903,2016,-2.2895315,2.4934564,0.9178663,2.2975757,0.7654349,1.7649292,-1.7210286,0.31796175,-2.8979309,0.43043447,-0.57865775,-0.47928527,2.9819677,1.0853164,-1.0028837,2.2410328
903,2017,-1.3419881,0.23192711,0.4942945,1.5789106,-0.608146,0.47243726,0.36474958,-0.15440997,-2.5721378,0.6604371,1.0181513,-1.4314524,2.3423042,0.2154382,-1.5955526,0.5598415
903,2018,-2.3722255,2.9528396,0.65980387,1.102587,-0.62220466,-0.968987,0.9560091,-0.7133262,-3.7884877,0.40798736,1.2161798,-1.8422015,2.4889898,1.2397693,-2.6103258,0.9800061
903,2019,-1.340379,0.13723673,0.47776726,0.64998853,-0.69778323,0.15585153,0.47858936,1.036004,-2.4391675,1.3953391,1.1490334,-1.8834097,2.1350162,-0.0073127635,-1.9172086,1.0392866
903,2020,-1.1088183,1.6841192,0.6582915,2.0036857,-1.5352702,1.1501718,-0.6987067,0.6126264,-3.1861827,0.98222876,0.35894263,0.020402355,3.3769975,1.218346,-1.5777818,1.9213322
903,2021,-2.0011108,2.2376046,1.083263,0.5894003,-0.7352596,-0.8211508,1.5830452,0.11236134,-3.4335694,0.7353105,1.0512257,-1.9770665,2.6024811,0.24553165,-2.3450544,1.017932
903,2022,-1.3168244,0.1380302,0.5564504,0.66446626,-0.6373092,0.16110183,0.49979806,1.0352867,-2.4088967,1.3720944,1.015327,-1.8251874,2.226439,-0.15083672,-1.9459314,0.9661355
903,2023,-1.7359613,3.042525,1.6757993,1.3026847,-0.5063733,-0.6953504,1.3976784,-1.4331716,-3.778639,0.3879746,1.43693,-1.4396191,2.5272212,0.52111703,-1.9896088,0.8188091
903,2024,-1.771086,0.34225267,0.20691586,1.0783935,-0.6127842,-0.11832361,0.052459575,1.0121909,-2.8839803,1.140626,1.409169,-1.6647096,2.2823846,0.22259302,-2.1250272,0.48059735
907,2018,-0.7158484,1.4225187,-0.99049985,-0.11558075,1.7385417,-0.03473702,0.472019,0.9487721,-1.4595697,0.038341176,0.44678766,0.18780833,0.63253003,-1.1855487,-1.0649718,-0.14587069
907,2019,-0.93438447,1.7100956,-0.97444206,0.5902513,1.8666854,-0.69461316,0.11393186,0.6204038,-1.6007258,0.4878702,0.15934989,1.3158231,0.69066924,-1.4874581,-0.98244226,-0.21271889
912,2013,-1.3495681,1.1812016,-1.4035141,0.27764142,1.9761161,-0.14936556,0.62571603,0.7571384,-1.6701822,0.7343579,-0.51726973,0.3449043,0.3776774,-0.82350224,-0.5977683,0.4972154
920,2013,-1.0591482,1.738547,-0.60864305,-0.081916906,1.9603767,-0.80017275,0.95644027,0.43715918,-1.9991122,0.6726911,-0.42607617,0.8320607,0.6902896,-1.1959596,-0.39624614,0.4544032
920,2014,-2.496563,4.829776,-3.6997929,-0.43891448,1.9563158,1.5182155,1.1743432,-1.2661717,-2.3512533,1.6687533,0.12727101,-0.0035770163,-1.0140214,0.16059141,-1.2321683,1.5531589
920,2017,-1.0446898,1.340388,-1.073864,0.25288427,2.0631647,-0.99225295,0.74458915,0.8498595,-1.908544,1.3116081,-1.0632377,1.4903198,0.8268788,-1.6112461,-0.79708713,0.66645813
920,2018,-1.9706126,4.5767465,-3.4230807,0.74890125,1.7790564,0.97713023,-0.18937251,-2.4046545,-2.4466302,1.2324715,1.0554047,1.483205,-0.90944266,-0.18634148,-1.3638128,0.68904525
920,2020,-1.2280074,1.3807225,-1.0782928,0.8471427,2.0727832,-0.4458323,0.43874145,-0.5877821,-1.8083278,0.12898386,-0.39354724,0.7279929,0.27803433,-0.4530772,-0.05658906,0.1959863
920,2022,-0.524673,1.2792428,-1.1020343,0.54487604,1.8150357,-0.6639693,-0.22602925,-0.05549302,-1.3814076,-0.29493058,0.13728766,1.0632817,0.63667226,-0.83153284,-0.98196375,-0.1766588
920,2023,-2.021952,4.4421973,-2.2366982,-0.6051435,1.6686398,0.3572485,1.4594766,-1.1324236,-2.3393886,1.041796,0.05472301,-0.0077647045,-0.54590017,-0.09104259,-0.5655988,1.1533552
920,2024,-1.4418057,4.0621977,-3.666408,-0.4528191,1.6093826,1.624318,0.9018725,-0.908704,-1.808531,1.8745337,0.3434993,0.72284776,-0.84238404,-0.84538466,-1.4314579,1.3311111
924,2022,-2.5538673,0.24367818,2.2624862,2.0835025,-1.544334,-0.4784994,0.5391003,1.3252058,-1.8697815,1.2577803,1.4379088,-1.3630639,2.0255642,0.6010725,-3.5974312,2.2290254
924,2023,-2.753479,0.42249563,1.884304,3.5279076,-1.5267961,-1.1148463,-0.33979392,0.23029035,-2.470954,0.55376947,2.3780956,0.15496445,2.2635064,0.82342637,-3.2692032,2.0134792
931,2012,-0.7745018,1.3812485,0.61560094,2.1370058,-1.7567037,0.5890311,-0.78225964,0.50789714,-3.2528238,0.948581,0.8336329,0.35849032,3.4032903,1.1415172,-1.4763623,2.2183115
931,2013,-0.9620771,0.012177609,0.57428783,0.6515182,-1.018571,-0.3763899,0.70605767,1.0612745,-2.6126468,1.5413649,1.3455601,-1.5193406,2.4043052,-0.2736189,-2.092176,1.1308743
931,2014,-2.669099,-0.0013438612,0.11477914,1.7175046,1.6160314,0.14369631,-0.71953714,0.26259688,-2.493125,0.7022286,0.7160268,-1.9018092,1.7082582,-0.74267435,-1.5730654,1.1892686
931,2015,-2.0285537,-0.048583984,0.43492648,1.9433807,1.5086805,0.04533151,-0.6345515,-0.12757,-2.366571,-0.02459444,0.9206474,-1.3308357,1.874943,-1.3251348,-1.2481705,1.3736151
931,2016,-2.8389351,0.028404854,0.45322487,0.8059272,1.7779725,0.5450164,-0.2885783,0.82893145,-2.2705588,1.1287292,-0.15045987,-2.2462666,1.9083492,-0.6724141,-2.0954065,0.9655777
931,2017,-2.0166516,0.1979372,0.38786334,2.6327841,1.079009,0.031465422,-0.50548327,-0.46656924,-2.5585566,-0.6100047,1.3874042,-0.7556099,1.9951289,-1.582429,-1.0558213,0.59930223
931,2018,-0.9202527,-0.013670981,0.5839487,0.6662614,-0.9354874,-0.4005714,0.6452441,1.0416188,-2.5140567,1.4193493,1.3719294,-1.4773252,2.3360581,-0.49050978,-2.0079973,1.1935254
931,2019,-2.398045,-0.027778774,0.7245031,0.8578039,1.8756851,0.05165421,-0.23272428,0.8646467,-2.1559026,1.1702272,-0.12026733,-1.6726652,2.107507,-1.4064871,-2.105717,1.090021
931,2020,-1.1375618,-0.0061891302,0.3697923,0.74031615,-1.0254924,-0.4318299,0.79468304,1.0944848,-2.6736336,1.0640504,1.50863,-1.5994663,2.417907,-0.36831275,-2.0269027,1.0661869
931,2021,-2.452601,-0.04980305,0.6729466,0.8590303,1.7728429,0.14554322,-0.21655282,0.8728035,-2.2079978,0.9916134,-0.012826487,-1.8182337,2.0619464,-1.3149524,-2.089511,1.0459107
931,2022,-1.3032788,0.07511051,0.41333768,0.57635427,-1.2130429,-0.123301536,0.88942295,1.1461636,-2.9010296,1.7323673,1.2710025,-1.8099246,2.509282,0.5112262,-2.281338,0.92400837
931,2023,-1.2676165,0.097051546,0.48059973,0.64977473,-0.8837553,-0.037593678,0.681252,1.0820774,-2.602922,1.4369148,1.1742411,-1.7821329,2.35132,0.012116926,-2.057239,0.9572383
931,2024,-1.3620316,0.1664723,0.5366455,0.56099343,-0.70091295,0.30528137,0.46562836,1.0339385,-2.4552732,1.6942872,0.9929524,-1.9349684,2.1235604,0.25893563,-1.9843061,1.0015599
932,2012,-1.8899884,2.0138676,2.0735328,2.9776096,-1.1399511,1.0372308,-0.9697052,0.71928513,-1.5900733,0.56942195,0.7856732,0.8696859,2.4228055,1.9435309,-2.4594936,2.796238
932,2013,-2.2861793,0.52171206,1.6817197,1.4663482,-0.573681,0.56361496,0.7008354,1.3489015,-0.9625266,0.91683304,1.1102923,-1.6753607,1.5488379,0.9382208,-3.1774774,1.2112292
932,2014,-2.4055653,2.5486426,3.7081819,0.7377107,-0.2685572,-0.42434198,1.0522643,0.3885743,-2.0926106,0.570468,1.3339642,-1.3015317,2.2291517,0.74229157,-2.9803874,0.9278494
932,2015,-2.8287733,1.7883202,1.0934988,1.6264699,-1.316361,-0.4179136,1.6856804,0.7647055,-1.4208014,1.1664442,1.0992608,-1.7898806,1.699914,1.455485,-3.9848092,1.6698511
932,2016,-2.1640604,0.4184446,1.5636073,1.5591354,-0.84460616,0.22759318,0.8365785,1.4476063,-1.106042,0.8000313,1.4259614,-1.5378742,1.676317,0.86373276,-3.2057817,1.2789512
932,2017,-3.4925652,2.871063,0.953816,1.6094514,-1.4370965,-0.6951482,2.2647498,0.23961148,-1.6975973,1.1818594,0.64856666,-2.0759923,1.7985282,1.8399185,-4.4797587,1.7440299
932,2018,-2.2668836,0.77727413,1.3857534,1.592413,-1.2603695,-0.0722917,1.263875,1.3295257,-1.3143613,1.2790972,1.110112,-1.5596246,1.9691253,1.2899636,-3.8542392,1.1971419
932,2019,-2.2072375,0.8012513,1.4180573,1.6040943,-1.0712283,-0.0035233498,1.139567,1.2429906,-1.1197875,1.1976957,1.1176763,-1.5426005,1.7911438,1.0150183,-3.6708472,1.3034414
932,2020,-2.1423123,0.5151117,1.6574805,2.1116958,-0.9363332,0.14986718,0.67729706,0.7998389,-1.3986558,1.1518095,1.401677,-0.97190577,1.9438512,1.2541659,-3.372493,0.7078731
932,2021,-1.7723527,0.3997372,1.7313243,1.5307443,-0.9853208,-0.049885597,0.8983618,1.4660255,-1.1136224,1.1613022,1.4111922,-1.2556226,1.8445874,0.6440263,-3.3617954,1.283548
932,2022,-1.8883785,0.46092963,1.6249065,1.4418598,-0.95258254,0.18599266,0.7397327,1.4237543,-1.0667953,1.380809,1.4830301,-1.4085872,1.549421,1.0588864,-3.2464833,1.4328512
932,2023,-1.9592206,0.45481047,1.6173034,1.4566176,-0.95063376,0.20231484,0.7791024,1.4381713,-1.0992596,1.2916744,1.4364036,-1.4560671,1.6110588,1.0695798,-3.2843168,1.3580451
932,2024,-2.0412116,0.6238922,1.8554208,1.3273202,-0.5154529,0.65432584,0.5645532,1.2668121,-0.8352352,1.4712977,0.92996675,-1.5703135,1.43884,1.0090742,-3.2253904,1.2616117
935,2013,-1.0403159,2.810122,0.4472292,-0.72029793,2.1814053,-0.8475359,1.4687153,-0.4009542,-2.599289,-0.1554728,0.2606271,0.45659807,0.7095685,-0.9826435,0.2324481,0.072555706
938,2013,-3.5879838,5.6299114,-2.802222,-1.8046801,-0.7428263,0.39060584,3.3990026,-2.3447633,-3.9921384,2.2575727,2.115156,-0.21969777,-2.2006826,0.799615,-0.915121,3.5028741
938,2015,-1.5055958,3.8881648,-0.67424375,-0.78474236,1.7607678,-0.3648316,1.5642601,-0.9825501,-2.5088003,0.2590158,0.21002658,-0.038289335,0.0050788224,-0.38784134,0.13076758,0.5800995
938,2019,-0.9300615,3.5730274,0.06920597,0.74086654,1.1173754,-0.04788921,-0.5112032,-0.29564437,-2.1243036,-0.26097706,-0.7116429,2.228995,1.377988,0.61258715,0.56372213,1.3027688
940,2012,-1.2263414,1.8646406,1.4578584,3.0569687,-2.633453,0.2692043,-0.8634785,0.930553,-2.394339,0.44773486,0.7585401,1.0734798,2.7283726,1.4001153,-2.1495192,2.5446417
940,2013,-1.4080558,0.4026779,1.146366,1.5719668,-2.0604653,-0.3108511,0.67272127,1.5110534,-1.6477014,0.9030633,1.1286992,-1.3677145,1.7928938,0.13481914,-2.8593025,0.986323
940,2014,-1.7215507,0.5309139,1.0366726,3.3053334,-2.1695642,-0.14360617,0.25688756,-0.06384108,-2.1363661,0.293334,1.7090787,-0.11845502,1.959043,0.68509734,-2.147511,0.47514766
940,2015,-1.4041326,0.41619298,1.1858808,1.5186894,-2.2401407,-0.3674037,0.7832559,1.5789303,-1.8194369,1.173606,1.0342852,-1.3407195,1.9844911,0.43459806,-3.108176,0.86553204
940,2016,-2.9563172,3.8058658,1.0957134,1.48601,-3.0728114,-2.0509515,2.71428,0.076532215,-3.2904894,1.0617075,0.84733456,-2.011361,2.137291,1.7298437,-4.4087334,1.7658968
940,2017,-1.6271693,0.563334,1.1055962,3.2750478,-2.146111,-0.11933297,0.18038598,-0.09130532,-2.0536938,0.4847103,1.6992449,-0.09917244,1.8769208,0.69084847,-2.150881,0.54833233
940,2018,-1.251705,1.877039,1.4021701,3.0338044,-2.5499504,0.38426292,-1.010745,0.8767367,-2.2889662,0.53678155,0.84118634,1.0012344,2.4908426,1.468049,-2.0517662,2.6923099
940,2019,-1.3066534,1.8281337,1.3378631,3.075846,-2.633656,0.27924332,-0.90383744,0.9387121,-2.39737,0.34379274,0.9075373,1.0333848,2.6072915,1.4388909,-2.0438783,2.664636
940,2020,-1.4765403,0.40377912,1.1655637,2.40427,-2.0226848,-0.08184412,0.30081233,0.2917246,-1.7722443,0.53513557,1.3865457,-0.7181743,1.7540013,0.5843824,-2.4193528,0.9482688
940,2021,-1.5476741,0.33987534,1.0830146,2.459929,-2.1202517,-0.19156772,0.4187411,0.3650613,-1.9035066,0.29620996,1.4726158,-0.69505405,1.8825386,0.55328125,-2.4260454,0.8994753
940,2022,-1.45786,0.34777704,1.1173322,2.4558897,-2.1207871,-0.22530633,0.38111416,0.34808448,-1.8544058,0.39349732,1.5089747,-0.6457342,1.8383907,0.5051293,-2.4149327,0.96652865
940,2023,-1.8621011,0.6055075,0.75070274,2.88227,-2.014291,-0.66382957,-0.23285538,0.44706357,-2.2954528,0.39565608,1.9129039,-0.113578126,1.9521002,0.86196125,-2.610204,0.677927
940,2024,-2.0395312,0.75832784,0.8205847,2.8009105,-1.541496,-0.16769165,-0.50977767,0.23267612,-1.9646262,0.40585265,1.5489894,-0.38526505,1.626922,0.827563,-2.4321227,0.604382
941,2012,-5.1839175,8.888041,-4.5289373,0.13819997,-1.871313,0.9444759,2.886012,-3.3177946,-4.814611,2.2680638,1.332647,0.9586515,-1.8265702,3.750121,-2.1398354,5.3290296
941,2013,-5.4390354,5.574812,-3.5447822,-2.576054,-2.5828824,0.62404174,4.5671372,-2.713457,-5.369376,3.9039292,3.6516795,-0.34155864,-3.9233198,2.1850533,-0.9521959,5.9733024
941,2014,-1.1243631,2.2189624,-0.14976323,-0.44744313,2.0553756,-0.6717763,1.1849533,0.0066327006,-2.2623825,0.20027843,-0.005087249,0.43723875,0.5983307,-0.95830476,0.022235256,0.27094844
